"word","id","nature","index_word","frequency"
"查看",40,"v",55,49
"拆封",40,"v",15,134
"脆",40,"a",5,1
"大部分",40,"m",47,6
"店",40,"n",12,57
"动态",40,"n",35,6
"多彩",40,"b",42,4
"分辨率",40,"n",28,18
"分毫",40,"m",30,5
"付费",40,"v",52,11
"高",40,"a",34,9
"购买",40,"v",58,35
"观看",40,"v",54,33
"观看",40,"v",49,33
"会为",40,"x",61,43
"会员",40,"n",53,36
"会员",40,"n",59,36
"鸡蛋",40,"n",3,1
"技术",40,"n",60,42
"流程",40,"n",21,147
"免费",40,"vn",48,9
"明亮",40,"a",24,3
"内置",40,"n",45,6
"皮",40,"n",4,1
"品质",40,"n",23,148
"屏",40,"n",25,12
"屏幕",40,"n",2,42
"清晰",40,"a",26,29
"清晰可见",40,"l",33,5
"情况",40,"n",56,22
"全新",40,"d",16,137
"确保",40,"v",22,154
"三包",40,"m",18,187
"色彩",40,"n",37,17
"生动",40,"vn",38,5
"生活",40,"vn",62,246
"时",40,"n",19,161
"瞬间",40,"t",32,5
"碎",40,"a",7,3
"所得",40,"v",44,4
"所售",40,"v",13,55
"添麻烦",40,"l",9,9
"图像",40,"n",36,16
"未",40,"d",14,139
"物体",40,"n",40,12
"细节",40,"n",27,23
"细节",40,"n",29,23
"细节",40,"n",39,23
"需求",40,"v",50,24
"选择",40,"v",57,40
"眼见",40,"n",43,4
"一碰",40,"x",6,2
"真的",40,"d",8,24
"真实",40,"d",41,12
"正品",40,"n",17,213
"正品",40,"n",11,213
"质量",40,"n",1,78
"质量检查",40,"n",20,147
"资源",40,"n",51,21
"资源",40,"n",46,21
"花纹",41,"n",3,1
"外观",41,"n",2,10
"外形",41,"n",1,1
"差",42,"a",4,19
"第二天",42,"m",6,2
"第一天",42,"m",5,1
"慢",42,"a",3,1
"闪屏",42,"x",1,5
"售后",42,"n",2,106
"差劲",43,"n",5,6
"购物",43,"n",1,123
"售后",43,"n",3,106
"太",43,"d",4,21
"最差",43,"a",2,2
"碎",44,"a",3,3
"推四",44,"x",4,1
"往外",44,"x",2,2
"五六",44,"m",5,1
"质量",44,"n",1,78
"保障",45,"v",36,17
"本店",45,"n",3,55
"不好",45,"d",1,74
"拆封",45,"v",8,134
"出售",45,"vn",24,9
"导致",45,"v",41,20
"导致",45,"v",29,20
"店",45,"n",5,57
"发现",45,"v",22,13
"法定",45,"n",33,12
"访问",45,"v",49,158
"工程师",45,"n",30,19
"工艺",45,"n",18,8
"供应商",45,"n",50,135
"购物",45,"n",2,123
"技术",45,"n",48,42
"检测",45,"vn",31,32
"流程",45,"n",14,147
"履行职责",45,"n",35,12
"美好",45,"a",23,7
"品质",45,"n",16,148
"权益",45,"n",37,25
"全新",45,"d",9,137
"确保",45,"v",15,154
"如非",45,"x",38,1
"三包",45,"m",34,187
"三包",45,"m",11,187
"三包",45,"m",26,187
"商品",45,"n",25,102
"生活",45,"vn",52,246
"时",45,"n",12,161
"售后",45,"n",46,106
"损坏",45,"v",42,6
"所售",45,"v",6,55
"体会",45,"n",21,8
"团队",45,"n",47,8
"完善",45,"v",45,35
"为准",45,"v",32,30
"维修中心",45,"nz",44,1
"未",45,"d",7,139
"细细",45,"a",20,7
"详细",45,"ad",51,192
"选材",45,"n",17,8
"优秀",45,"a",19,26
"原因",45,"n",40,12
"原因",45,"n",28,12
"正品",45,"n",10,213
"正品",45,"n",4,213
"质量",45,"n",27,78
"质量",45,"n",39,78
"质量检查",45,"n",13,147
"自行",45,"r",43,8
"材料",46,"n",35,19
"查看",46,"v",31,49
"拆封",46,"v",12,134
"厂家",46,"n",22,25
"带来",46,"v",8,90
"访问",46,"v",40,158
"该款",46,"r",21,23
"购物",46,"n",9,123
"核实",46,"n",30,16
"坏",46,"a",3,8
"换",46,"nz",4,8
"极致",46,"d",34,18
"技术",46,"n",39,42
"介绍",46,"v",26,52
"力争",46,"nz",32,18
"流程",46,"n",17,147
"每一件",46,"l",33,18
"明细",46,"ad",29,25
"品质",46,"n",19,148
"破",46,"v",1,3
"全新",46,"d",10,137
"确保",46,"v",18,154
"三包",46,"m",14,187
"伤心",46,"n",6,5
"商品",46,"n",25,102
"上门",46,"ns",24,37
"设计",46,"vn",36,21
"生活",46,"vn",42,246
"时",46,"n",15,161
"提供",46,"v",23,79
"玩意",46,"n",2,1
"网购",46,"x",7,4
"未",46,"d",11,139
"下方",46,"f",28,32
"详细",46,"ad",41,192
"新",46,"a",5,8
"选购",46,"v",20,21
"页面",46,"n",27,65
"优秀",46,"a",38,26
"正品",46,"n",13,213
"质量",46,"n",37,78
"质量检查",46,"n",16,147
"便宜",47,"a",11,16
"购买",47,"v",10,35
"价保",47,"x",4,4
"日买",47,"x",2,1
"申请",47,"v",3,17
"适合",47,"v",6,1
"套装",47,"n",9,3
"套装",47,"n",5,3
"选择",47,"v",8,40
"月",47,"m",1,8
"真坑",47,"x",7,1
"本店",48,"n",3,55
"拨打",48,"v",41,10
"查看",48,"v",30,49
"拆封",48,"v",8,134
"登录",48,"v",38,3
"第三方",48,"m",18,24
"电话",48,"n",27,39
"店",48,"n",5,57
"二维码",48,"n",45,7
"费",48,"v",20,25
"辅材费",48,"x",21,14
"公司",48,"n",19,22
"公众",48,"n",35,6
"供应商",48,"n",50,135
"关注",48,"v",33,11
"回复",48,"v",48,31
"会为",48,"x",51,43
"会员卡",48,"n",46,2
"解答",48,"v",49,48
"介绍",48,"v",24,52
"流程",48,"n",14,147
"品质",48,"n",16,148
"签收",48,"v",42,12
"全新",48,"d",9,137
"确保",48,"v",15,154
"三包",48,"m",11,187
"扫描",48,"v",43,7
"商城",48,"ns",39,6
"商品",48,"n",23,102
"生活",48,"vn",52,246
"时",48,"n",12,161
"收费",48,"n",28,46
"搜索",48,"v",40,3
"所售",48,"v",6,55
"添麻烦",48,"l",2,9
"外包装",48,"n",44,7
"微信",48,"x",32,7
"委托",48,"n",17,14
"未",48,"d",7,139
"页面",48,"n",25,65
"预约",48,"v",37,47
"预约",48,"v",26,47
"预约",48,"v",31,47
"仔细",48,"ad",29,23
"账号",48,"n",36,8
"针对性",48,"n",47,22
"真的",48,"d",1,24
"正品",48,"n",4,213
"正品",48,"n",10,213
"之家",48,"r",34,6
"质量检查",48,"n",13,147
"自理",48,"vn",22,14
"本店",49,"n",3,55
"拆封",49,"v",8,134
"店",49,"n",5,57
"解决",49,"v",17,48
"流程",49,"n",14,147
"妹子",49,"n",18,9
"品质",49,"n",16,148
"全心全意",49,"i",21,14
"全新",49,"d",9,137
"确保",49,"v",15,154
"三包",49,"m",11,187
"生活",49,"vn",20,246
"时",49,"n",12,161
"所售",49,"v",6,55
"添麻烦",49,"l",2,9
"未",49,"d",7,139
"详细",49,"ad",19,192
"真的",49,"d",1,24
"正品",49,"n",10,213
"正品",49,"n",4,213
"质量检查",49,"n",13,147
"查看",50,"v",18,49
"第三方",50,"m",6,24
"电话",50,"n",15,39
"费",50,"v",8,25
"辅材费",50,"x",9,14
"公司",50,"n",7,22
"供应商",50,"n",20,135
"会为",50,"x",21,43
"技术",50,"n",19,42
"介绍",50,"v",12,52
"离谱",50,"n",3,3
"买不包",50,"x",1,1
"商品",50,"n",11,102
"生活",50,"vn",22,246
"收费",50,"n",16,46
"收费",50,"n",2,46
"委托",50,"n",5,14
"选择",50,"v",4,40
"页面",50,"n",13,65
"预约",50,"v",14,47
"仔细",50,"ad",17,23
"自理",50,"vn",10,14
"打电话",51,"l",5,9
"底座",51,"n",10,9
"电话",51,"n",6,39
"电话",51,"n",8,39
"供应商",51,"n",25,135
"购物",51,"n",13,123
"讲会",51,"x",3,1
"解答",51,"v",27,48
"解决",51,"v",24,48
"流程",51,"n",18,147
"妹子",51,"n",26,9
"配送",51,"v",1,27
"品质",51,"n",20,148
"全心全意",51,"i",30,14
"确保",51,"v",19,154
"三包",51,"m",15,187
"生活",51,"vn",29,246
"时",51,"n",16,161
"收钱",51,"v",11,2
"问",51,"n",9,10
"问要",51,"x",7,1
"详细",51,"ad",28,192
"有人",51,"r",4,2
"员",51,"zg",2,3
"真",51,"d",12,7
"正品",51,"n",14,213
"直观",51,"n",21,2
"质量检查",51,"n",17,147
"状况",51,"n",23,19
"准确",51,"a",22,10
"版本",52,"n",44,25
"本店",52,"n",3,55
"毕现",52,"v",24,5
"不好",52,"d",1,74
"拆封",52,"v",8,134
"店",52,"n",5,57
"动态",52,"n",28,6
"多彩",52,"b",35,4
"分辨率",52,"n",21,18
"分毫",52,"m",23,5
"高",52,"a",27,9
"高清",52,"nr",39,25
"更新",52,"d",48,18
"购物",52,"n",2,123
"观赏",52,"v",41,15
"解答",52,"v",51,48
"解决",52,"v",49,48
"流程",52,"n",14,147
"妹子",52,"n",50,9
"明亮",52,"a",17,3
"片源",52,"n",40,28
"品质",52,"n",16,148
"屏",52,"n",18,12
"清晰",52,"a",19,29
"清晰可见",52,"l",26,5
"全心全意",52,"i",54,14
"全新",52,"d",9,137
"确保",52,"v",15,154
"确认",52,"v",42,30
"三包",52,"m",11,187
"色彩",52,"n",30,17
"升级",52,"vn",47,23
"生动",52,"vn",31,5
"生活",52,"vn",53,246
"时",52,"n",12,161
"是否是",52,"l",45,15
"瞬间",52,"t",25,5
"所得",52,"v",37,4
"所售",52,"v",6,55
"图像",52,"n",29,16
"未",52,"d",7,139
"物体",52,"n",33,12
"系统",52,"n",43,40
"细节",52,"n",22,23
"细节",52,"n",32,23
"细节",52,"n",20,23
"详细",52,"ad",52,192
"选择",52,"v",38,40
"眼见",52,"n",36,4
"真实",52,"d",34,12
"正品",52,"n",4,213
"正品",52,"n",10,213
"质量检查",52,"n",13,147
"最新",52,"d",46,22
"电话",53,"n",3,39
"货",53,"n",2,14
"几天",53,"m",7,12
"降价",53,"n",8,36
"两天",53,"m",11,4
"麻烦",53,"an",9,5
"没见",53,"v",12,1
"上门",53,"ns",10,37
"申请",53,"v",15,17
"申请",53,"v",13,17
"送",53,"v",1,19
"送货",53,"v",6,15
"退款",53,"v",14,1
"心是",53,"x",5,1
"一颗",53,"m",4,3
"买贵",54,"x",1,2
"无语",54,"nz",2,8
"查看",55,"v",20,49
"查看",55,"v",31,49
"大部分",55,"m",23,6
"第三方",55,"m",7,24
"电话",55,"n",16,39
"费",55,"v",9,25
"辅材费",55,"x",10,14
"付费",55,"v",28,11
"公司",55,"n",8,22
"购买",55,"v",34,35
"挂架",55,"v",4,25
"挂架",55,"v",3,25
"观看",55,"v",25,33
"观看",55,"v",30,33
"黑得",55,"x",5,1
"会为",55,"x",37,43
"会员",55,"n",29,36
"会员",55,"n",35,36
"技术",55,"n",36,42
"驾",55,"v",2,1
"介绍",55,"v",13,52
"免费",55,"vn",24,9
"明细",55,"ad",18,25
"内置",55,"n",21,6
"情况",55,"n",32,22
"商品",55,"n",12,102
"生活",55,"vn",38,246
"收费",55,"n",17,46
"委托",55,"n",6,14
"需求",55,"v",26,24
"选择",55,"v",33,40
"页面",55,"n",14,65
"预约",55,"v",15,47
"仔细",55,"ad",19,23
"资源",55,"n",27,21
"资源",55,"n",22,21
"自理",55,"vn",11,14
"座",55,"q",1,1
"不便",56,"c",2,41
"拆封",56,"v",11,134
"带来",56,"v",6,90
"带来",56,"v",1,90
"访问",56,"v",19,158
"访问",56,"v",22,158
"改善",56,"v",4,21
"更好",56,"d",16,58
"供应商",56,"n",23,135
"后期",56,"t",20,49
"捷",56,"ns",7,7
"解决",56,"v",17,48
"可靠",56,"v",14,14
"努力争取",56,"nr",5,7
"全新",56,"d",9,137
"三包",56,"m",15,187
"生活",56,"vn",25,246
"未",56,"d",10,139
"物流",56,"n",18,9
"物流配送",56,"n",3,6
"详细",56,"ad",24,192
"优质",56,"n",8,8
"正品",56,"n",12,213
"质量",56,"n",13,78
"中",56,"f",21,135
"本店",57,"n",3,55
"不好",57,"d",1,74
"部门",57,"n",33,6
"拆封",57,"v",8,134
"带来",57,"v",41,90
"店",57,"n",5,57
"订单",57,"n",17,47
"订单",57,"n",22,47
"督促",57,"v",36,1
"分配",57,"vn",18,7
"公司",57,"n",38,22
"购物",57,"n",40,123
"购物",57,"n",2,123
"快递",57,"v",37,12
"困扰",57,"v",42,6
"流程",57,"n",14,147
"努力",57,"ad",30,2
"培训",57,"vn",26,41
"配合",57,"v",35,3
"配送",57,"v",23,27
"配送",57,"v",24,27
"品质",57,"n",16,148
"全新",57,"d",9,137
"确保",57,"v",15,154
"确保",57,"v",27,154
"三包",57,"m",11,187
"生活",57,"vn",45,246
"师傅",57,"nr",25,32
"时",57,"n",12,161
"手中",57,"s",29,7
"送达",57,"v",28,8
"速度",57,"n",32,6
"所售",57,"v",6,55
"提升",57,"v",31,48
"完善",57,"v",20,35
"未",57,"d",7,139
"系统",57,"n",19,40
"协调",57,"v",34,3
"一声",57,"m",43,5
"拥有",57,"v",39,2
"运行",57,"v",21,11
"正品",57,"n",10,213
"正品",57,"n",4,213
"质量检查",57,"n",13,147
"中有",57,"x",44,18
"按住",58,"v",29,1
"绑定",58,"v",27,2
"绑定",58,"v",41,2
"比较复杂",58,"l",80,1
"标配",58,"vn",44,2
"不行",58,"v",76,7
"菜",58,"n",32,3
"操作",58,"v",90,10
"操作方法",58,"l",23,3
"打开",58,"v",67,6
"单键",58,"n",33,3
"电池",58,"n",73,6
"电池",58,"n",7,6
"电池",58,"n",12,6
"电池",58,"n",21,6
"方法",58,"n",28,16
"方法",58,"n",1,16
"方法",58,"n",57,16
"方向",58,"n",17,1
"访问",58,"v",93,158
"干扰",58,"v",81,3
"更换",58,"v",19,13
"供电",58,"vn",4,1
"供应商",58,"n",94,135
"号",58,"m",11,11
"盒子",58,"n",37,4
"红外",58,"nr",45,4
"环境",58,"n",79,5
"检查",58,"vn",15,8
"键",58,"n",31,14
"界面",58,"n",71,19
"绝缘",58,"n",8,1
"靠近",58,"v",36,1
"蓝牙",58,"ns",42,19
"蓝牙",58,"ns",50,19
"蓝牙",58,"ns",51,19
"蓝牙",58,"ns",69,19
"蓝牙",58,"ns",54,19
"蓝牙",58,"ns",25,19
"蓝牙",58,"ns",62,19
"连接",58,"v",40,21
"纽扣",58,"n",6,1
"排查",58,"vn",3,19
"排查",58,"vn",2,19
"配对",58,"v",75,5
"配对",58,"v",64,5
"配对",58,"v",60,5
"片",58,"q",9,1
"屏幕",58,"n",88,42
"屏幕提示",58,"n",86,3
"屏幕提示",58,"n",56,3
"屏幕提示",58,"n",39,3
"情况",58,"n",82,22
"情况",58,"n",47,22
"情况",58,"n",34,22
"取出",58,"v",74,2
"取出",58,"v",10,2
"确认",58,"v",5,30
"确认",58,"v",22,30
"设置",58,"vn",48,19
"设置",58,"vn",66,19
"手动",58,"n",59,2
"添加",58,"v",68,2
"添加",58,"v",53,2
"贴近",58,"v",85,1
"外设",58,"vn",49,3
"位置",58,"v",58,5
"位置",58,"v",87,5
"无线",58,"n",78,3
"先",58,"d",65,4
"详细",58,"ad",95,192
"新",58,"a",61,8
"需",58,"v",83,2
"需",58,"v",14,2
"遥控器",58,"n",35,46
"遥控器",58,"n",43,46
"遥控器",58,"n",84,46
"遥控器",58,"n",26,46
"遥控器",58,"n",46,46
"遥控器",58,"n",72,46
"遥控器",58,"n",70,46
"遥控器",58,"n",20,46
"遥控器",58,"n",55,46
"遥控器",58,"n",63,46
"遥控器",58,"n",52,46
"遥控器",58,"n",13,46
"依然",58,"d",91,7
"以内",58,"f",38,1
"异常",58,"d",92,6
"右下角",58,"f",89,2
"正负极",58,"n",16,1
"正确",58,"ad",24,3
"正确",58,"ad",18,3
"周边",58,"f",77,1
"主页",58,"n",30,1
"变动",59,"vn",16,9
"变化",59,"vn",12,14
"波动",59,"vn",8,14
"促销",59,"v",11,15
"带来",59,"v",18,90
"访问",59,"v",21,158
"购买",59,"v",14,35
"机",59,"n",2,10
"价格",59,"n",19,44
"价格",59,"n",13,44
"价格",59,"n",6,44
"降价",59,"n",10,36
"理解",59,"v",5,29
"生活",59,"vn",23,246
"时有",59,"x",15,9
"市场",59,"n",7,14
"售后",59,"n",1,106
"详细",59,"ad",22,192
"心情",59,"n",4,16
"需求",59,"v",20,24
"选择",59,"v",3,40
"早",59,"a",17,12
"涨价",59,"n",9,14
"拆封",60,"v",3,134
"访问",60,"v",14,158
"流程",60,"n",8,147
"品质",60,"n",10,148
"全新",60,"d",1,137
"确保",60,"v",9,154
"三包",60,"m",5,187
"生活",60,"vn",16,246
"时",60,"n",6,161
"未",60,"d",2,139
"详细",60,"ad",15,192
"正品",60,"n",4,213
"知晓",60,"v",11,6
"质量检查",60,"n",7,147
"状况",60,"n",13,19
"准确",60,"a",12,10
"保障",61,"v",56,17
"本店",61,"n",30,55
"不好",61,"d",28,74
"不送",61,"x",7,3
"差",61,"a",1,19
"拆封",61,"v",35,134
"迟迟",61,"d",6,2
"出售",61,"vn",44,9
"导致",61,"v",49,20
"店",61,"n",32,57
"发货",61,"n",16,35
"法定",61,"n",53,12
"访问",61,"v",59,158
"费",61,"v",20,25
"感觉",61,"n",26,13
"工程师",61,"n",50,19
"供应商",61,"n",60,135
"购物",61,"n",29,123
"号",61,"m",8,11
"号",61,"m",4,11
"号",61,"m",2,11
"家里",61,"s",22,4
"检测",61,"vn",51,32
"老人",61,"n",23,2
"流程",61,"n",41,147
"履行职责",61,"n",55,12
"满意",61,"v",27,12
"明明",61,"t",14,2
"派送",61,"v",12,2
"品质",61,"n",43,148
"清晰",61,"a",18,29
"权益",61,"n",57,25
"全新",61,"d",36,137
"缺货",61,"n",15,1
"确保",61,"v",42,154
"三包",61,"m",54,187
"三包",61,"m",38,187
"三包",61,"m",46,187
"商品",61,"n",45,102
"生活",61,"vn",62,246
"时",61,"n",39,161
"时间",61,"n",13,19
"事先",61,"d",11,1
"送",61,"v",9,19
"送",61,"v",5,19
"送来",61,"v",10,5
"所售",61,"v",33,55
"晚",61,"tg",17,1
"为准",61,"v",52,30
"未",61,"d",34,139
"显示",61,"v",3,32
"详细",61,"ad",61,192
"颜色",61,"n",19,2
"原因",61,"n",48,12
"在家",61,"r",21,3
"正品",61,"n",31,213
"正品",61,"n",37,213
"质量",61,"n",47,78
"质量检查",61,"n",40,147
"中",61,"f",58,135
"装",61,"v",24,6
"总体",61,"n",25,2
"等待",62,"v",25,6
"等待时间",62,"n",11,7
"第三方",62,"m",27,24
"访问",62,"v",39,158
"非应用",62,"l",33,5
"供应商",62,"n",40,135
"广告",62,"n",29,24
"广告",62,"n",19,24
"过程",62,"n",3,18
"过程",62,"n",10,18
"过程",62,"n",26,18
"后期",62,"t",37,49
"化",62,"n",18,5
"画面",62,"n",20,50
"加载",62,"v",7,8
"简洁",62,"a",16,5
"枯燥乏味",62,"i",24,5
"利用",62,"n",21,6
"内容",62,"n",28,18
"启动",62,"vn",2,16
"启动",62,"vn",22,16
"启动",62,"vn",14,16
"启动时",62,"l",15,5
"情景",62,"n",17,5
"请求",62,"v",5,5
"渠道",62,"n",35,7
"三方",62,"m",36,5
"商店",62,"n",34,5
"生活",62,"vn",42,246
"时间",62,"n",23,19
"视频",62,"n",30,21
"提升",62,"v",12,48
"网络",62,"n",6,22
"无法控制",62,"nz",31,5
"详细",62,"ad",41,192
"卸载",62,"v",32,7
"应用程序",62,"n",1,10
"应用程序",62,"n",13,10
"这一",62,"x",9,5
"中",62,"f",38,135
"中",62,"f",4,135
"资源",62,"n",8,21
"爹",63,"n",9,1
"估计",63,"v",2,2
"活动",63,"vn",6,27
"活动",63,"vn",4,27
"坑",63,"n",8,9
"卖",63,"v",7,8
"卖",63,"v",5,8
"没用",63,"v",1,3
"丫",63,"n",3,1
"帮",64,"v",19,8
"本店",64,"n",3,55
"不好",64,"d",1,74
"拆封",64,"v",8,134
"店",64,"n",5,57
"访问",64,"v",31,158
"访问",64,"v",28,158
"放心",64,"v",21,11
"供应商",64,"n",32,135
"购物",64,"n",2,123
"解决",64,"v",20,48
"解决",64,"v",27,48
"尽力",64,"d",18,6
"流程",64,"n",14,147
"品质",64,"n",16,148
"权益",64,"n",26,25
"全新",64,"d",9,137
"确保",64,"v",15,154
"三包",64,"m",11,187
"生活",64,"vn",34,246
"时",64,"n",12,161
"售后",64,"n",23,106
"售后",64,"n",25,106
"所售",64,"v",6,55
"完善",64,"v",22,35
"未",64,"d",7,139
"详细",64,"ad",29,192
"详细",64,"ad",33,192
"协助",64,"v",17,6
"正品",64,"n",10,213
"正品",64,"n",4,213
"政策",64,"n",24,9
"质量检查",64,"n",13,147
"中有",64,"x",30,18
"本店",65,"n",3,55
"标准",65,"n",22,18
"不好",65,"d",1,74
"拆封",65,"v",8,134
"厂家",65,"n",14,25
"店",65,"n",5,57
"访问",65,"v",23,158
"该款",65,"r",13,23
"供应商",65,"n",24,135
"购物",65,"n",2,123
"介绍",65,"v",18,52
"全新",65,"d",9,137
"三包",65,"m",11,187
"商品",65,"n",17,102
"上门",65,"ns",16,37
"生活",65,"vn",26,246
"收费",65,"n",21,46
"所售",65,"v",6,55
"提供",65,"v",15,79
"未",65,"d",7,139
"下方",65,"f",20,32
"选购",65,"v",12,21
"页面",65,"n",19,65
"预约",65,"v",25,47
"正品",65,"n",4,213
"正品",65,"n",10,213
"第一次",66,"m",4,9
"垃圾",66,"n",2,26
"垃圾",66,"n",6,26
"垃圾",66,"n",7,26
"骂人",66,"n",5,1
"网购",66,"x",3,4
"最最",66,"d",1,1
"保价",67,"n",11,4
"底座",67,"n",1,9
"还好",67,"v",10,2
"回复",67,"v",9,31
"全是",67,"x",7,2
"上门",67,"ns",3,37
"送到",67,"v",4,3
"写",67,"v",2,5
"找",67,"v",6,16
"自动",67,"vn",8,3
"走",67,"v",5,8
"差评",68,"x",5,37
"到货",68,"v",12,8
"懂",68,"v",13,3
"付款",68,"v",11,1
"挂架",68,"v",7,25
"机和机",68,"x",6,1
"评价",68,"n",3,9
"网购",68,"x",1,4
"下单",68,"n",9,8
"想",68,"v",4,15
"一单",68,"x",10,2
"一单",68,"x",8,2
"做",68,"v",2,7
"查看",69,"v",8,49
"打造出",69,"l",12,2
"费用",69,"n",5,5
"高标准",69,"n",14,2
"高品质",69,"n",10,2
"后期",69,"t",15,49
"介绍",69,"v",2,52
"明细",69,"ad",6,25
"商品",69,"n",1,102
"商品质量",69,"n",13,3
"生活",69,"vn",17,246
"下方",69,"f",4,32
"页面",69,"n",3,65
"用料",69,"n",9,2
"原则",69,"n",11,2
"仔细",69,"ad",7,23
"中有",69,"x",16,18
"架",70,"q",1,1
"垃圾",70,"n",4,26
"蓝屏",70,"x",6,4
"买来",70,"v",5,3
"太差",70,"n",3,21
"质量",70,"n",2,78
"不好",71,"d",3,74
"不来",71,"v",5,1
"还行",71,"v",6,3
"情况",71,"n",4,22
"售后",71,"n",1,106
"一点",71,"m",2,10
"摆明",72,"v",18,1
"包",72,"v",5,2
"不理",72,"v",11,1
"不买",72,"x",21,5
"查看",72,"v",46,49
"第三方",72,"m",34,24
"电话",72,"n",43,39
"二维码",72,"n",52,7
"费",72,"v",36,25
"辅材费",72,"x",37,14
"搞个",72,"x",12,1
"公司",72,"n",35,22
"购买",72,"v",3,35
"雇",72,"n",29,1
"回复",72,"v",28,31
"回复",72,"v",8,31
"回来",72,"v",14,4
"回去",72,"v",15,1
"会为",72,"x",54,43
"机器人",72,"n",31,5
"机器人",72,"n",13,5
"极点",72,"d",25,1
"技术",72,"n",53,42
"家电",72,"j",22,2
"解决问题",72,"n",17,4
"介绍",72,"v",40,52
"坑",72,"n",23,9
"快捷",72,"a",27,1
"签收",72,"v",49,12
"人工",72,"n",10,5
"扫描",72,"v",50,7
"商品",72,"n",39,102
"生活",72,"vn",55,246
"时",72,"n",4,161
"收费",72,"n",44,46
"耍赖",72,"v",19,1
"送货",72,"v",6,15
"太差",72,"n",1,21
"套话",72,"n",16,1
"推托",72,"v",7,1
"外包装",72,"n",51,7
"委托",72,"n",33,14
"问",72,"n",26,10
"无耻",72,"a",24,3
"无语",72,"nz",2,8
"选择",72,"v",32,40
"页面",72,"n",41,65
"一帮",72,"m",30,1
"预约",72,"v",42,47
"预约",72,"v",47,47
"预约",72,"v",48,47
"仔细",72,"ad",45,23
"再也",72,"d",20,2
"找",72,"v",9,16
"自理",72,"vn",38,14
"打电话",73,"l",14,9
"大点",73,"n",10,1
"风吹",73,"v",9,1
"估计",73,"v",8,2
"两个",73,"m",16,3
"没说的",73,"l",2,1
"屏",73,"n",3,12
"屏",73,"n",11,12
"破",73,"v",12,3
"确实",73,"ad",1,8
"师傅",73,"nr",15,32
"售后",73,"n",13,106
"太差",73,"n",7,21
"像是",73,"v",4,1
"星期",73,"t",17,2
"纸糊",73,"x",5,1
"质量",73,"n",6,78
"负星",74,"x",4,1
"介意",74,"v",3,1
"系统",74,"n",2,40
"一星",74,"x",1,7
"保证",75,"v",12,9
"不便",75,"c",2,41
"材料",75,"n",26,19
"查看",75,"v",22,49
"带来",75,"v",1,90
"访问",75,"v",31,158
"改善",75,"v",3,21
"更好",75,"d",10,58
"供应商",75,"n",32,135
"购物",75,"n",11,123
"核实",75,"n",21,16
"极致",75,"d",25,18
"技术",75,"n",30,42
"介绍",75,"v",17,52
"力求",75,"n",8,17
"力争",75,"nz",23,18
"每一件",75,"l",24,18
"明细",75,"ad",20,25
"培训",75,"vn",5,41
"商品",75,"n",16,102
"设计",75,"vn",27,21
"生活",75,"vn",34,246
"售后",75,"n",13,106
"水平",75,"n",7,43
"提供",75,"v",9,79
"提升",75,"v",6,48
"调试",75,"vn",15,12
"网点",75,"n",14,9
"下方",75,"f",19,32
"详细",75,"ad",33,192
"页面",75,"n",18,65
"优秀",75,"a",29,26
"员工",75,"n",4,14
"质量",75,"n",28,78
"会员",76,"n",5,36
"降价",76,"n",2,36
"浪费",76,"n",4,2
"买后",76,"x",1,1
"手卷",76,"n",7,1
"新",76,"a",6,8
"壹佰",76,"x",3,1
"摆设",77,"v",6,2
"不断加强",77,"i",46,27
"不断完善",77,"l",52,24
"拆封",77,"v",33,134
"成",77,"n",5,1
"访问",77,"v",58,158
"放上",77,"v",9,1
"非常重视",77,"l",43,20
"更好",77,"d",54,58
"供应商",77,"n",59,135
"购物",77,"n",55,123
"柜台",77,"n",10,1
"行业标准",77,"n",4,1
"后期",77,"t",56,49
"环节",77,"n",50,20
"换屏",77,"x",19,1
"价",77,"n",20,3
"价",77,"n",27,3
"脚座",77,"x",7,1
"捆绑",77,"v",21,2
"拉升",77,"v",28,1
"裂",77,"v",13,1
"流程",77,"n",38,147
"流量",77,"n",30,3
"毛用",77,"x",23,1
"培训",77,"vn",45,41
"品质",77,"n",40,148
"屏幕",77,"n",1,42
"屏幕",77,"n",26,42
"屏幕",77,"n",12,42
"全新",77,"d",31,137
"确保",77,"v",39,154
"三包",77,"m",35,187
"三十天",77,"m",17,1
"生活",77,"vn",61,246
"生效",77,"n",18,1
"师傅",77,"nr",44,32
"时",77,"n",36,161
"事",77,"n",24,5
"售后",77,"n",15,106
"水平",77,"n",49,43
"抬高",77,"v",25,1
"提供",77,"v",53,79
"提供",77,"v",41,79
"提升",77,"v",48,48
"提示",77,"v",3,3
"通电",77,"j",11,4
"未",77,"d",32,139
"详细",77,"ad",60,192
