"word","id","nature","index_word","frequency"
"老人",21,"n",87,16
"里",21,"f",57,7
"流畅",21,"a",105,32
"流程",21,"n",15,2
"米",21,"q",28,7
"配置",21,"v",73,13
"漂亮",21,"a",99,25
"屏幕",21,"n",64,170
"屏幕",21,"n",109,170
"屏幕",21,"n",69,170
"签收",21,"v",66,2
"清晰",21,"a",49,130
"清晰",21,"a",72,130
"确实",21,"ad",70,14
"热心",21,"n",95,3
"人性化",21,"n",85,11
"人员",21,"n",31,3
"软件",21,"n",24,23
"软件",21,"n",20,23
"沙发",21,"nz",38,1
"设置",21,"vn",67,7
"声控",21,"n",83,2
"声音",21,"n",75,29
"师傅",21,"nr",60,67
"师傅",21,"nr",94,67
"时间",21,"n",56,14
"试",21,"v",61,9
"视频",21,"n",23,16
"视平线",21,"x",43,1
"适合",21,"v",27,15
"收到",21,"v",46,9
"收费",21,"n",32,4
"舒服",21,"a",113,17
"舒服",21,"a",44,17
"送到",21,"v",58,20
"速度",21,"n",82,167
"速度",21,"n",102,167
"特别",21,"d",51,66
"提供",21,"v",34,2
"挺快",21,"v",104,8
"推荐",21,"v",17,27
"外观",21,"n",78,165
"外观",21,"n",98,165
"外形",21,"n",97,118
"无敌",21,"v",77,4
"喜欢",21,"v",52,62
"喜欢",21,"v",89,62
"显示",21,"v",63,11
"效果",21,"n",107,131
"星期",21,"t",45,3
"选择",21,"v",12,20
"遥控",21,"vn",84,15
"遥控器",21,"n",10,31
"一个个",21,"m",11,1
"一键",21,"n",18,5
"已用",21,"d",1,1
"音效",21,"n",110,149
"音效",21,"n",112,149
"音质",21,"n",50,30
"语音",21,"n",6,66
"语音",21,"n",53,66
"预约",21,"v",55,7
"月",21,"m",3,4
"运行",21,"v",81,133
"运行",21,"v",101,133
"运行",21,"v",103,133
"运作",21,"vn",14,1
"找到",21,"v",88,4
"整体",21,"n",13,12
"整体",21,"n",4,12
"主流",21,"b",22,1
"专业",21,"n",37,13
"装",21,"v",25,8
"装",21,"v",19,8
"坐",21,"v",39,1
"棒棒",22,"n",11,10
"超棒",22,"x",4,4
"功能",22,"n",9,138
"屏幕",22,"n",5,170
"屏幕",22,"n",1,170
"色彩艳丽",22,"i",6,6
"速度",22,"n",8,167
"效果",22,"n",10,131
"音效",22,"n",2,149
"音效",22,"n",3,149
"运行",22,"v",7,133
"便宜",23,"a",15,12
"不刺",23,"x",26,1
"超级",23,"b",13,16
"超级",23,"b",14,16
"尺寸",23,"n",5,137
"大小",23,"b",6,115
"第二天",23,"m",3,12
"反应速度",23,"n",28,9
"反应速度",23,"n",8,9
"放在",23,"v",16,18
"挂",23,"v",19,7
"关键",23,"n",12,5
"好评",23,"v",31,19
"合适",23,"a",7,35
"画面",23,"n",24,58
"画质",23,"n",23,44
"家里",23,"s",17,63
"空间",23,"n",22,2
"临时",23,"b",29,1
"美观大方",23,"ns",9,3
"墙上",23,"s",20,3
"清晰",23,"a",25,130
"入手",23,"v",11,10
"赏心悦目",23,"i",18,2
"省",23,"n",21,6
"失望",23,"v",30,4
"送到",23,"v",4,20
"太快",23,"x",2,3
"物流",23,"n",1,46
"眼睛",23,"n",27,2
"值得",23,"v",10,26
"帮忙",24,"v",96,17
"帮忙",24,"v",92,17
"棒",24,"zg",141,21
"宝宝",24,"nr",49,1
"边框",24,"n",128,48
"不难",24,"d",60,1
"不太懂",24,"x",90,1
"不用",24,"v",51,11
"插座",24,"n",122,1
"超",24,"v",124,13
"超薄",24,"a",111,15
"大方",24,"n",117,15
"大声",24,"m",9,1
"大小",24,"b",25,115
"代工",24,"n",131,3
"担心",24,"v",73,3
"底座",24,"n",97,9
"递给",24,"v",83,1
"第一次",24,"m",78,9
"第一次",24,"m",59,9
"电",24,"n",133,3
"电器",24,"n",17,9
"店里",24,"n",48,1
"东西",24,"ns",72,14
"发货",24,"n",32,11
"发货",24,"n",34,11
"翻新",24,"v",75,1
"放在",24,"v",22,18
"非常感谢",24,"i",99,1
"服务态度",24,"n",13,20
"福利",24,"ns",107,1
"感觉",24,"n",55,45
"感觉",24,"n",24,45
"高",24,"a",5,85
"给机",24,"x",93,1
"更省",24,"x",132,1
"购买",24,"v",28,24
"好评",24,"v",20,19
"合适",24,"a",26,35
"很快",24,"d",58,87
"很快",24,"d",33,87
"后续",24,"v",134,6
"划算",24,"v",19,7
"画面",24,"n",138,58
"画面",24,"n",10,58
"画面",24,"n",62,58
"活动",24,"vn",27,14
"货",24,"n",76,5
"机",24,"n",21,28
"机身",24,"n",112,9
"机是",24,"x",80,1
"寄放在",24,"n",47,1
"家里",24,"s",88,63
"家里",24,"s",119,63
"家里",24,"s",102,63
"家里人",24,"nrt",100,3
"价格",24,"n",64,51
"价格",24,"n",6,51
"检查",24,"vn",94,6
"简单",24,"a",41,54
"简洁",24,"a",116,5
"经济",24,"n",109,3
"就可以看",24,"i",105,3
"看好",24,"v",15,1
"看着",24,"v",115,19
"客服",24,"n",12,11
"快递",24,"v",86,36
"快递",24,"v",43,36
"老家",24,"n",84,6
"老人",24,"n",81,16
"老人",24,"n",89,16
"力",24,"n",39,10
"两天",24,"m",36,3
"买到",24,"v",74,5
"买回来",24,"l",29,1
"满意",24,"v",40,73
"美观",24,"nz",3,14
"那天",24,"r",42,1
"耐心",24,"a",95,9
"耐用",24,"a",70,3
"牌子",24,"n",14,6
"牌子",24,"n",16,6
"配合",24,"v",118,9
"朋友",24,"n",67,6
"漂亮",24,"a",114,25
"漂亮",24,"a",1,25
"屏",24,"n",126,38
"墙",24,"n",120,2
"清晰",24,"a",125,130
"清晰",24,"a",11,130
"清晰",24,"a",101,130
"清晰",24,"a",63,130
"确认",24,"v",137,3
"色彩",24,"n",139,31
"声音",24,"n",8,29
"时间",24,"n",37,14
"实惠",24,"vn",65,25
"实惠",24,"vn",110,25
"实惠",24,"vn",7,25
"视觉效果",24,"n",130,6
"收到",24,"v",35,9
"手机",24,"n",53,29
"手机",24,"n",108,29
"送货",24,"v",56,53
"送货",24,"v",45,53
"速度",24,"n",57,167
"特别",24,"d",85,66
"天天",24,"t",52,2
"推荐",24,"v",66,27
"推送",24,"v",106,1
"外观",24,"n",113,165
"外形",24,"n",2,118
"完美",24,"a",123,18
"网络",24,"n",31,24
"网络线",24,"n",103,1
"网上",24,"s",79,6
"网上",24,"s",71,6
"卧室",24,"n",23,2
"物流",24,"n",38,46
"希望",24,"v",69,21
"希望",24,"v",77,21
"下单",24,"n",82,14
"显示器",24,"n",30,1
"小哥",24,"n",87,18
"小哥",24,"n",91,18
"效果",24,"n",140,131
"性价比",24,"n",4,66
"选购",24,"v",68,1
"验证",24,"v",136,1
"一圈",24,"m",127,2
"音色",24,"n",61,2
"有待",24,"v",135,4
"员",24,"zg",44,8
"再也",24,"d",50,1
"在家",24,"r",46,4
"找到",24,"v",104,4
"遮挡",24,"v",121,1
"真的",24,"d",98,51
"真的",24,"d",18,51
"总体",24,"n",54,12
"最大化",24,"nt",129,1
"产品",25,"n",41,32
"超级",25,"b",15,16
"尺寸",25,"n",17,137
"大气",25,"n",8,28
"大小",25,"b",18,115
"当天",25,"t",48,15
"电影",25,"n",13,22
"隔天",25,"nz",50,2
"更好",25,"d",22,5
"功能",25,"n",23,138
"很薄",25,"a",9,7
"很快",25,"d",3,87
"会员",25,"n",27,6
"家",25,"q",19,10
"家里",25,"s",46,63
"家里",25,"s",39,63
"简约",25,"d",7,10
"客厅",25,"n",20,22
"控制",25,"v",43,18
"链接",25,"n",45,7
"内存",25,"n",4,10
"内容",25,"n",35,11
"内置",25,"n",28,20
"屏幕",25,"n",10,170
"清晰",25,"a",16,130
"手机",25,"n",36,29
"首",25,"m",25,1
"送货",25,"v",49,53
"速度",25,"n",2,167
"同步",25,"d",44,71
"外观",25,"n",6,165
"外形",25,"n",5,118
"网络",25,"n",47,24
"下载",25,"v",37,8
"想要",25,"v",34,8
"小爱",25,"x",32,40
"小爱",25,"x",29,40
"效果",25,"n",24,131
"选择",25,"v",21,20
"选择",25,"v",14,20
"遥控",25,"vn",38,15
"一款",25,"m",40,7
"音效",25,"n",12,149
"音效",25,"n",11,149
"语音",25,"n",42,66
"语音",25,"n",31,66
"月",25,"m",26,4
"运行",25,"v",1,133
"找",25,"v",33,5
"找台",25,"x",30,1
"包装",26,"v",26,21
"保价",26,"n",14,1
"便宜",26,"a",51,12
"超出",26,"v",22,7
"尺寸",26,"n",64,137
"寸",26,"m",4,55
"第二款",26,"m",38,1
"发货",26,"n",24,11
"房子",26,"n",44,2
"服务态度",26,"n",31,20
"感觉",26,"n",8,45
"公司",26,"n",30,3
"购物",26,"n",36,18
"果断",26,"d",47,3
"还行",26,"v",12,5
"好看",26,"v",9,29
"很快",26,"d",34,87
"画面",26,"n",53,58
"家",26,"q",39,10
"家",26,"q",57,10
"家里",26,"s",61,63
"价格",26,"n",50,51
"京东",26,"ns",1,79
"距离",26,"n",62,9
"老家",26,"n",42,6
"两三年",26,"m",41,1
"买台",26,"x",45,2
"卖家",26,"n",16,9
"满意",26,"v",19,73
"满意",26,"v",35,73
"描述",26,"v",17,6
"屏",26,"n",6,38
"期望值",26,"n",23,3
"前天",26,"t",13,1
"清晰",26,"a",54,130
"入手",26,"v",37,10
"设计",26,"vn",7,17
"送货到",26,"l",56,1
"速度",26,"n",25,167
"速度",26,"n",33,167
"完全一致",26,"i",18,3
"物流",26,"n",29,46
"物流",26,"n",2,46
"喜欢",26,"v",21,62
"新",26,"a",46,5
"性价比",26,"n",52,66
"选",26,"zg",58,7
"选择",26,"v",63,20
"选择",26,"v",48,20
"严实",26,"ad",28,5
"一点",26,"m",10,15
"一流",26,"n",3,7
"一台",26,"m",40,8
"音质",26,"n",55,30
"音质",26,"n",11,30
"运送",26,"v",32,3
"仔细",26,"ad",27,3
"这款",26,"r",59,20
"真",26,"d",5,6
"真的",26,"d",20,51
"只能",26,"v",60,2
"质量",26,"n",15,33
"质量",26,"n",49,33
"装修",26,"v",43,8
"棒",27,"zg",11,21
"超薄",27,"a",3,15
"超出",27,"v",18,7
"超级",27,"b",10,16
"尺寸",27,"n",12,137
"寸",27,"m",14,55
"大小",27,"b",13,115
"高大",27,"a",22,9
"高清",27,"nr",29,17
"功能",27,"n",16,138
"功能",27,"n",25,138
"简单",27,"a",24,54
"卡滞",27,"x",7,1
"屏幕",27,"n",8,170
"屏幕",27,"n",27,170
"爽",27,"nr",30,8
"速度",27,"n",32,167
"速度",27,"n",6,167
"同步",27,"d",15,71
"同步",27,"d",23,71
"外观",27,"n",2,165
"外观",27,"n",21,165
"外形",27,"n",20,118
"外形",27,"n",1,118
"无框",27,"x",4,2
"效果",27,"n",26,131
"效果",27,"n",17,131
"音效",27,"n",28,149
"音效",27,"n",9,149
"预期",27,"vn",19,5
"运行",27,"v",31,133
"运行",27,"v",5,133
"边窄",28,"x",5,1
"大气",28,"n",1,28
"服务",28,"vn",11,40
"给力",28,"x",13,8
"机身",28,"n",4,9
"金属",28,"n",3,15
"京东",28,"ns",12,79
"精致",28,"a",6,5
"快递",28,"v",8,36
"满意",28,"v",10,73
"漂亮",28,"a",2,25
"天气炎热",28,"i",7,1
"小哥",28,"n",9,18
"饱和度",29,"n",12,4
"边框",29,"n",6,48
"不好",29,"d",57,4
"寸换",29,"x",54,1
"第二天",29,"m",39,12
"点多",29,"x",68,4
"东西",29,"ns",81,14
"房间",29,"n",16,5
"房间",29,"n",30,5
"放",29,"v",15,6
"放在",29,"v",29,18
"分辨",29,"v",28,1
"服务态度",29,"n",65,20
"高",29,"a",51,85
"高大",29,"a",94,9
"高清",29,"nr",10,17
"更窄",29,"x",7,1
"购了",29,"x",88,1
"贵",29,"a",100,2
"很大",29,"a",48,34
"很快",29,"d",36,87
"很快",29,"d",64,87
"很快",29,"d",45,87
"回来",29,"v",102,2
"家",29,"q",3,10
"家里",29,"s",76,63
"价格",29,"n",53,51
"价格",29,"n",21,51
"价位",29,"n",98,12
"京东",29,"ns",34,79
"京东",29,"ns",86,79
"京东",29,"ns",83,79
"经济",29,"n",18,3
"客厅",29,"n",17,22
"块钱",29,"n",60,1
"快递",29,"v",62,36
"蓝牙",29,"ns",91,19
"蓝牙",29,"ns",71,19
"老爹",29,"nr",55,1
"里",29,"f",31,7
"蛮大",29,"x",32,3
"内置",29,"n",24,20
"女朋友",29,"n",2,1
"欧",29,"ns",20,1
"配送",29,"v",35,11
"平台",29,"n",87,1
"屏幕",29,"n",41,170
"清晰",29,"a",97,130
"清晰度",29,"n",52,39
"去年",29,"t",4,1
"全屏",29,"n",8,12
"傻瓜式",29,"n",70,1
"声音",29,"n",13,29
"实惠",29,"vn",22,25
"实惠",29,"vn",19,25
"送货",29,"v",40,53
"送来",29,"v",69,3
"速度",29,"n",63,167
"速度",29,"n",44,167
"太棒了",29,"nr",23,3
"特别",29,"d",66,66
"特别",29,"d",90,66
"特别",29,"d",85,66
"特别",29,"d",56,66
"特别",29,"d",99,66
"特别",29,"d",93,66
"特别",29,"d",96,66
"体验",29,"n",33,19
"听说",29,"v",80,2
"同学",29,"n",26,24
"外观",29,"n",47,165
"外形",29,"n",46,118
"物流",29,"n",84,46
"物有所值",29,"l",101,4
"下单",29,"n",37,14
"想",29,"v",61,15
"想",29,"v",78,15
"小爱",29,"x",25,40
"效果",29,"n",9,131
"效果",29,"n",95,131
"效果",29,"n",14,131
"性价比",29,"n",50,66
"颜色",29,"n",11,14
"遥控",29,"vn",72,15
"遥控",29,"vn",74,15
"遥控器",29,"n",92,31
"一分货",29,"n",59,2
"一分钱",29,"n",58,1
"一台",29,"m",89,8
"一台",29,"m",79,8
"音效",29,"n",42,149
"有人",29,"r",38,1
"语音",29,"n",73,66
"语音指令",29,"n",27,1
"运行",29,"v",43,133
"早上",29,"t",67,5
"这款",29,"r",5,20
"真的",29,"d",1,51
"整体",29,"n",49,12
"正好",29,"a",75,18
"智能",29,"n",82,40
"装修",29,"v",77,8
"追评",29,"x",103,6
"包装",30,"v",8,21
"包装",30,"v",99,21
"饱满",30,"v",62,2
"不卡",30,"x",88,7
"操作",30,"v",106,43
"尺寸",30,"n",37,137
"出身",30,"v",22,1
"出众",30,"n",7,2
"寸",30,"m",39,55
"寸",30,"m",94,55
"打电话",30,"l",103,8
"打开",30,"v",32,7
"大小",30,"b",38,115
"大小",30,"b",40,115
"大小",30,"b",75,115
"第二台",30,"m",90,2
"电影",30,"n",86,22
"杜比",30,"nrt",33,16
"段时间",30,"nr",119,2
"放心",30,"v",116,9
"放在",30,"v",95,18
"感觉",30,"n",15,45
"感觉",30,"n",97,45
"感觉",30,"n",44,45
"高",30,"a",105,85
"搞定",30,"v",113,9
"更大",30,"x",43,1
"更好",30,"d",36,5
"功能",30,"n",53,138
"光纤",30,"n",48,1
"合适",30,"a",98,35
"很棒",30,"a",26,29
"很大",30,"a",92,34
"很快",30,"d",85,87
"很快",30,"d",19,87
"画质",30,"n",55,44
"机",30,"n",5,28
"机顶盒",30,"n",83,4
"家里",30,"s",46,63
"家里",30,"s",81,63
"家里",30,"s",76,63
"简单",30,"a",71,54
"简单",30,"a",112,54
"简单",30,"a",107,54
"京东",30,"ns",114,79
"精致",30,"a",14,5
"久",30,"a",67,7
"客服",30,"n",117,11
"客厅",30,"n",96,22
"老公",30,"nr",70,4
"立体",30,"n",30,3
"螺丝",30,"n",11,5
"满意",30,"v",63,73
"墨迹",30,"n",52,1
"能用",30,"v",66,3
"牌子",30,"n",59,6
"配送",30,"v",102,11
"配送",30,"v",100,11
"片源",30,"n",80,1
"评论",30,"n",73,7
"屏幕",30,"n",27,170
"气",30,"n",93,12
"千兆",30,"m",47,1
"强烈推荐",30,"i",89,1
"清晰",30,"a",72,130
"清晰",30,"a",56,130
"清晰度",30,"n",104,39
"缺点",30,"n",74,3
"软件",30,"n",50,23
"色彩",30,"n",60,31
"设计",30,"vn",91,17
"摄像头",30,"n",111,3
"手机",30,"n",21,29
"送来",30,"v",69,3
"速度",30,"n",84,167
"速度",30,"n",18,167
"算是",30,"v",6,4
"太",30,"d",82,15
"特别",30,"d",78,66
"特别",30,"d",31,66
"体验",30,"n",35,19
"同步",30,"d",45,71
"同价位",30,"n",4,4
"同价位",30,"n",57,4
"同学",30,"n",110,24
"投屏",30,"x",77,23
"透漏出",30,"v",12,1
"外观",30,"n",2,165
"外形",30,"n",1,118
"无障碍",30,"b",79,1
"希望",30,"v",64,21
"系统",30,"n",23,20
"下载速度",30,"l",49,1
"鲜艳",30,"a",61,8
"显得",30,"v",42,5
"相比",30,"v",58,2
"小爱",30,"x",109,40
"小到",30,"x",9,1
"效果",30,"n",54,131
"一点",30,"m",87,15
"一点",30,"m",68,15
"一颗",30,"m",10,1
"一种",30,"m",13,1
"音效",30,"n",34,149
"音效",30,"n",28,149
"音质",30,"n",29,30
"硬件",30,"n",65,2
"用心",30,"n",16,2
"优化",30,"vn",25,1
"有点儿",30,"r",51,2
"有问必答",30,"l",118,1
"员",30,"zg",101,8
"运行",30,"v",17,133
"再来",30,"d",120,4
"智能",30,"n",24,40
"中规中矩",30,"l",41,3
"追评",30,"x",121,6
"自带",30,"n",108,5
"自营",30,"vn",115,12
"做",30,"v",20,4
"做工",30,"v",3,6
"边框",31,"n",37,48
"边框",31,"n",46,48
"操控",31,"v",14,8
"操作",31,"v",81,43
"尺寸",31,"n",3,137
"尺寸",31,"n",63,137
"次日",31,"t",27,1
"寸",31,"m",1,55
"大器",31,"n",58,1
"大小",31,"b",64,115
"底座",31,"n",72,9
"点赞",31,"x",85,9
"分辨率",31,"n",39,18
"服务",31,"vn",24,40
"负责",31,"v",83,9
"负责",31,"v",77,9
"高",31,"a",8,85
"高",31,"a",43,85
"高",31,"a",40,85
"功能",31,"n",66,138
"还教",31,"x",80,1
"好评",31,"v",36,19
"好评",31,"v",86,19
"黑边",31,"ns",49,1
"很远",31,"d",53,1
"很窄",31,"a",38,13
"画面",31,"n",11,58
"技术",31,"n",52,4
"家里",31,"s",18,63
"检查",31,"vn",33,6
"接口",31,"v",10,7
"京东",31,"ns",22,79
"开机",31,"n",78,20
"看着",31,"v",70,19
"看着",31,"v",74,19
"流程",31,"n",82,2
"满意",31,"v",75,73
"美观",31,"nz",44,14
"内置",31,"n",15,20
"跑马灯",31,"n",48,1
"配合",31,"v",21,9
"品牌",31,"n",51,8
"屏",31,"n",2,38
"屏幕",31,"n",61,170
"轻巧",31,"a",73,1
"清晰度",31,"n",41,39
"全屏",31,"n",69,12
"缺点",31,"n",45,3
"确实",31,"ad",25,14
"确实",31,"ad",42,14
"入户",31,"n",31,2
"色彩",31,"n",12,31
"上档次",31,"b",71,11
"设备",31,"vn",20,3
"师傅",31,"nr",84,67
"师傅",31,"nr",29,67
"师傅",31,"nr",76,67
"使用方便",31,"l",9,5
"试",31,"v",79,9
"送货",31,"v",28,53
"送货",31,"v",30,53
"速度",31,"n",60,167
"太赞",31,"x",26,1
"通电",31,"j",32,5
"同步",31,"d",65,71
"同学",31,"n",17,24
"外观",31,"n",57,165
"外形",31,"n",56,118
"物流",31,"n",23,46
"想象",31,"n",4,8
"小爱",31,"x",16,40
"效果",31,"n",67,131
"效果",31,"n",68,131
"星",31,"n",35,1
"性价比",31,"n",7,66
"一段距离",31,"n",54,1
"一圈",31,"m",47,2
"音效",31,"n",62,149
"语音",31,"n",13,66
"运行",31,"v",59,133
"震撼",31,"v",6,7
"智能",31,"n",19,40
"中",31,"f",5,8
"专业",31,"n",34,13
"走",31,"v",55,5
"做窄",31,"x",50,1
"帮忙",32,"v",62,17
"帮忙",32,"v",49,17
"包装",32,"v",21,21
"边框",32,"n",65,48
"操作",32,"v",78,43
"操作",32,"v",37,43
"产品",32,"n",82,32
"大部分",32,"m",56,1
"大气",32,"n",23,28
"懂",32,"v",10,3
"放心",32,"v",34,9
"服务",32,"vn",52,40
"服务态度",32,"n",6,20
"负责",32,"v",61,9
"高",32,"a",64,85
"功能",32,"n",77,138
"购买",32,"v",35,24
"顾客",32,"nr",30,2
"顾客",32,"nr",9,2
"好听",32,"v",18,3
"很棒",32,"a",36,29
"很大",32,"a",12,34
"画面",32,"n",42,58
"画面",32,"n",72,58
"环绕",32,"v",20,2
"家",32,"q",51,10
"家里",32,"s",39,63
"家里",32,"s",74,63
"简单",32,"a",38,54
"简单",32,"a",79,54
"讲解",32,"v",8,4
"节目",32,"n",68,10
"节目",32,"n",71,10
"结实",32,"n",22,3
"京东",32,"ns",2,79
"京东",32,"ns",24,79
"京东",32,"ns",29,79
"看着",32,"v",44,19
"快递",32,"v",3,36
"快递",32,"v",26,36
"姥爷",32,"n",41,1
"里",32,"f",47,7
"丽体声",32,"x",19,1
"亮丽",32,"a",15,3
"漂亮",32,"a",16,25
"清晰",32,"a",43,130
"全屏",32,"n",11,12
"热心",32,"n",7,3
"色彩",32,"n",14,31
"声音",32,"n",17,29
"师傅",32,"nr",60,67
"实惠",32,"vn",31,25
"视频",32,"n",55,16
"收到",32,"v",1,9
"收费",32,"n",57,4
"舒服",32,"a",45,17
"送到",32,"v",50,20
"送货",32,"v",4,53
"送货",32,"v",27,53
"送货",32,"v",58,53
"岁",32,"m",40,1
"贴心",32,"v",53,4
"通电",32,"j",13,5
"投屏",32,"x",69,23
"推荐",32,"v",80,27
"网络",32,"n",54,24
"物流",32,"n",48,46
"希望",32,"v",28,21
"喜欢",32,"v",76,62
"喜欢",32,"v",70,62
"县城",32,"n",46,1
"小哥",32,"n",5,18
"小朋友",32,"n",75,2
"选",32,"zg",67,7
"选择",32,"v",81,20
"颜值",32,"x",63,5
"音质",32,"n",73,30
"语音",32,"n",66,66
"越来越",32,"d",33,4
"赞",32,"v",83,15
"祝福",32,"nr",32,1
"准时",32,"v",59,1
"自营",32,"vn",25,12
"不好",33,"d",55,4
"尺寸",33,"n",7,137
"尺寸",33,"n",46,137
"寸",33,"m",9,55
"大气",33,"n",5,28
"大小",33,"b",47,115
"大小",33,"b",8,115
"低调",33,"v",12,1
"地方",33,"n",57,3
"电器",33,"n",64,9
"杜比",33,"nrt",21,16
"发现",33,"v",54,8
"放在",33,"v",10,18
"高端",33,"n",4,9
"功能",33,"n",49,138
"功能",33,"n",32,138
"够",33,"zg",48,18
"够快",33,"a",43,1
"挂",33,"v",28,7
"好看",33,"v",39,29
"好评",33,"v",66,19
"画质",33,"n",59,44
"加油",33,"v",67,3
"家里",33,"s",63,63
"家人",33,"n",34,7
"价格",33,"n",60,51
"客厅",33,"n",11,22
"满意",33,"v",62,73
"满意",33,"v",35,73
"满意",33,"v",56,73
"满意",33,"v",53,73
"内涵",33,"n",14,1
"屏",33,"n",3,38
"屏幕",33,"n",44,170
"屏幕",33,"n",19,170
"墙",33,"n",29,2
"上档次",33,"b",6,11
"奢华",33,"a",13,1
"神速",33,"n",18,1
"声音",33,"n",58,29
"师傅",33,"nr",30,67
"实惠",33,"vn",61,25
"舒服",33,"a",42,17
"速度",33,"n",41,167
"速度",33,"n",16,167
"同步",33,"d",27,71
"同步",33,"d",25,71
"外观",33,"n",2,165
"外观",33,"n",38,165
"外观",33,"n",37,165
"外形",33,"n",1,118
"外形",33,"n",36,118
"效果",33,"n",50,131
"效果",33,"n",33,131
"遥控",33,"vn",52,15
"一如既往",33,"i",65,2
"音效",33,"n",45,149
"音效",33,"n",20,149
"音效",33,"n",23,149
"音质",33,"n",24,30
"影院",33,"n",22,4
"语音",33,"n",51,66
"预约",33,"v",26,7
"运行",33,"v",40,133
"运行",33,"v",15,133
"运行",33,"v",17,133
"专业",33,"n",31,13
"超出",34,"v",5,7
"搭配",34,"v",14,7
"多种",34,"m",18,1
"发现",34,"v",23,8
"反应速度快",34,"i",7,1
"购物",34,"n",26,18
"好评",34,"v",27,19
"划算",34,"v",3,7
"画质",34,"n",8,44
"活动",34,"vn",1,14
"价格",34,"n",2,51
"控制",34,"v",20,18
"联动",34,"v",17,1
"满意",34,"v",25,73
"内置",34,"n",12,20
"情况",34,"n",24,4
"调整",34,"vn",11,1
"未",34,"d",22,2
"小爱",34,"x",13,40
"小爱",34,"x",15,40
"音箱",34,"n",16,3
"音效",34,"n",9,149
"语音",34,"n",19,66
"预期",34,"vn",6,5
"质量",34,"n",4,33
"中暂",34,"x",21,1
"自行",34,"r",10,2
"尺寸",35,"n",21,137
"寸夏新",35,"x",9,1
"大小",35,"b",22,115
"服务",35,"vn",3,40
"感觉",35,"n",6,45
"功能",35,"n",24,138
"够",35,"zg",23,18
"流畅",35,"a",16,32
"朋友家",35,"n",12,1
"屏幕",35,"n",17,170
"前",35,"f",8,4
"色泽",35,"n",5,3
"十几年",35,"m",7,1
"水平",35,"n",20,1
"速度",35,"n",15,167
"同步",35,"d",27,71
"外观",35,"n",11,165
"外形",35,"n",10,118
"物流",35,"n",1,46
"喜欢",35,"v",13,62
"效果",35,"n",25,131
"一流",35,"n",26,7
"音效",35,"n",19,149
"音效",35,"n",18,149
"运行",35,"v",14,133
"真的",35,"d",2,51
"周到",35,"v",4,1
"专业",35,"n",28,13
"大屏幕",36,"nr",23,3
"到货",36,"v",19,10
"到位",36,"v",61,8
"到位",36,"v",17,8
"第一次",36,"m",3,9
"第一次",36,"m",4,9
"电话",36,"n",58,5
"发现",36,"v",20,8
"服务",36,"vn",49,40
"服务",36,"vn",16,40
"服务到位",36,"n",59,1
"高",36,"a",10,85
"高",36,"a",69,85
"购",36,"v",65,2
"购物",36,"n",47,18
"过瘾",36,"n",24,2
"好评",36,"v",18,19
"画面",36,"n",29,58
"画面",36,"n",63,58
"货比三家",36,"l",7,1
"京东",36,"ns",48,79
"控制",36,"v",43,18
"老人",36,"n",44,16
"连接",36,"v",25,9
"亮度",36,"n",64,3
"满意",36,"v",46,73
"满意",36,"v",13,73
"满意",36,"v",34,73
"没得说",36,"l",50,5
"配置",36,"v",11,13
"漂亮",36,"a",62,25
"评价",36,"n",2,11
"前期",36,"f",57,1
"清晰度",36,"n",68,39
"清晰度",36,"n",28,39
"柔和",36,"a",31,4
"师傅",36,"nr",15,67
"师傅",36,"nr",54,67
"视频",36,"n",26,16
"送货",36,"v",53,53
"送货",36,"v",14,53
"搜到",36,"v",8,1
"特别",36,"d",51,66
"特别",36,"d",55,66
"提醒",36,"v",60,1
"调到",36,"v",27,1
"贴心",36,"v",56,4
"听",36,"v",37,5
"外观",36,"n",12,165
"物流",36,"n",52,46
"细腻",36,"a",30,9
"下载",36,"v",35,8
"想象",36,"n",21,8
"想要",36,"v",22,8
"小孩",36,"n",45,9
"性价比",36,"n",9,66
"颜色",36,"n",32,14
"颜色",36,"n",66,14
"艳丽",36,"a",67,2
"遥控器",36,"n",41,31
"一段时间",36,"l",1,9
"音乐",36,"n",38,2
"音乐",36,"n",36,2
"音响",36,"n",40,18
"音效",36,"n",39,149
"语音",36,"n",42,66
"真的",36,"d",6,51
"正",36,"d",33,2
"智能",36,"n",5,40
"包装",37,"v",36,21
"超出",37,"v",31,7
"尺寸",37,"n",13,137
"大方",37,"n",4,15
"大小",37,"b",14,115
"当天",37,"t",21,15
"当天",37,"t",23,15
"发货",37,"n",34,11
"放在",37,"v",15,18
"分辨率",37,"n",11,18
"服务态度",37,"n",42,20
"高",37,"a",12,85
"功能",37,"n",24,138
"购物",37,"n",46,18
"还会",37,"x",47,3
"合适",37,"a",19,35
"回购",37,"v",48,1
"简单",37,"a",3,54
"京东",37,"ns",39,79
"客厅",37,"n",18,22
"卖家",37,"n",33,9
"卖家",37,"n",26,9
"满意",37,"v",45,73
"米",37,"q",16,7
"描述",37,"v",27,6
"屏幕",37,"n",7,170
"屏幕",37,"n",9,170
"期望值",37,"n",32,3
"清晰",37,"a",10,130
"人员",37,"n",41,3
"深度",37,"ns",17,3
"送到",37,"v",22,20
"速度",37,"n",6,167
"速度",37,"n",44,167
"速度",37,"n",35,167
"同步",37,"d",20,71
